order_number,product_key,customer_key,order_date,ship_date,due_date,sales,quantity,price
SO57527,201,13354,2013-05-05,2013-05-12,2013-05-17,5,1,5
SO57528,292,12076,2013-05-05,2013-05-12,2013-05-17,540,1,540
SO57528,214,12076,2013-05-05,2013-05-12,2013-05-17,21,1,21
SO57528,210,12076,2013-05-05,2013-05-12,2013-05-17,2,1,2
SO57529,189,12908,2013-05-05,2013-05-12,2013-05-17,1120,1,1120
SO57530,294,417,2013-05-05,2013-05-12,2013-05-17,540,1,540
SO57530,200,417,2013-05-05,2013-05-12,2013-05-17,9,1,9
SO57531,294,11307,2013-05-05,2013-05-12,2013-05-17,540,1,540
SO57531,214,11307,2013-05-05,2013-05-12,2013-05-17,21,1,21
SO57532,281,14731,2013-05-05,2013-05-12,2013-05-17,2384,1,2384
SO57532,207,14731,2013-05-05,2013-05-12,2013-05-17,35,1,35
SO57532,255,14731,2013-05-05,2013-05-12,2013-05-17,50,1,50
SO57533,189,5526,2013-05-06,2013-05-13,2013-05-18,1120,1,1120
SO57533,257,5526,2013-05-06,2013-05-13,2013-05-18,54,1,54
SO57534,197,2412,2013-05-06,2013-05-13,2013-05-18,2320,1,2320
SO57534,206,2412,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57535,196,2261,2013-05-06,2013-05-13,2013-05-18,2320,1,2320
SO57535,199,2261,2013-05-06,2013-05-13,2013-05-18,10,1,10
SO57535,201,2261,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57535,206,2261,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57536,211,75,2013-05-06,2013-05-13,2013-05-18,25,1,25
SO57536,210,75,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57536,204,75,2013-05-06,2013-05-13,2013-05-18,8,1,8
SO57537,215,3014,2013-05-06,2013-05-13,2013-05-18,25,1,25
SO57537,219,3014,2013-05-06,2013-05-13,2013-05-18,4,1,4
SO57537,252,3014,2013-05-06,2013-05-13,2013-05-18,50,1,50
SO57537,250,3014,2013-05-06,2013-05-13,2013-05-18,24,1,24
SO57538,215,4807,2013-05-06,2013-05-13,2013-05-18,25,1,25
SO57538,219,4807,2013-05-06,2013-05-13,2013-05-18,4,1,4
SO57538,207,4807,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57539,213,10172,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57539,210,10172,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57540,201,12130,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57541,183,16519,2013-05-06,2013-05-13,2013-05-18,70,1,70
SO57541,257,16519,2013-05-06,2013-05-13,2013-05-18,54,1,54
SO57542,199,18303,2013-05-06,2013-05-13,2013-05-18,10,1,10
SO57542,201,18303,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57542,204,18303,2013-05-06,2013-05-13,2013-05-18,8,1,8
SO57543,254,3214,2013-05-06,2013-05-13,2013-05-18,50,1,50
SO57543,260,3214,2013-05-06,2013-05-13,2013-05-18,9,1,9
SO57544,209,2138,2013-05-06,2013-05-13,2013-05-18,55,1,55
SO57544,259,2138,2013-05-06,2013-05-13,2013-05-18,54,1,54
SO57545,219,16731,2013-05-06,2013-05-13,2013-05-18,4,1,4
SO57546,220,17279,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57546,206,17279,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57547,220,4252,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57547,217,4252,2013-05-06,2013-05-13,2013-05-18,29,1,29
SO57547,208,4252,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57548,219,16756,2013-05-06,2013-05-13,2013-05-18,4,1,4
SO57548,214,16756,2013-05-06,2013-05-13,2013-05-18,21,1,21
SO57548,207,16756,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57549,218,15334,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57549,211,15334,2013-05-06,2013-05-13,2013-05-18,25,1,25
SO57549,210,15334,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57550,219,2945,2013-05-06,2013-05-13,2013-05-18,4,1,4
SO57550,216,2945,2013-05-06,2013-05-13,2013-05-18,33,1,33
SO57550,207,2945,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57551,219,13413,2013-05-06,2013-05-13,2013-05-18,4,1,4
SO57551,216,13413,2013-05-06,2013-05-13,2013-05-18,33,1,33
SO57551,210,13413,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57552,201,10713,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57552,199,10713,2013-05-06,2013-05-13,2013-05-18,10,1,10
SO57552,256,10713,2013-05-06,2013-05-13,2013-05-18,54,1,54
SO57553,185,9369,2013-05-06,2013-05-13,2013-05-18,70,1,70
SO57554,201,288,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57554,199,288,2013-05-06,2013-05-13,2013-05-18,10,1,10
SO57554,260,288,2013-05-06,2013-05-13,2013-05-18,9,1,9
SO57555,218,6506,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57555,210,6506,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57556,218,9313,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57557,205,4840,2013-05-06,2013-05-13,2013-05-18,22,1,22
SO57557,210,4840,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57558,218,4092,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57558,208,4092,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57559,219,14691,2013-05-06,2013-05-13,2013-05-18,4,1,4
SO57559,206,14691,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57560,215,8343,2013-05-06,2013-05-13,2013-05-18,25,1,25
SO57560,219,8343,2013-05-06,2013-05-13,2013-05-18,4,1,4
SO57560,210,8343,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57561,212,9951,2013-05-06,2013-05-13,2013-05-18,30,1,30
SO57561,210,9951,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57562,214,17409,2013-05-06,2013-05-13,2013-05-18,21,1,21
SO57562,210,17409,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57563,220,5199,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57563,251,5199,2013-05-06,2013-05-13,2013-05-18,24,1,24
SO57564,220,18397,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57564,217,18397,2013-05-06,2013-05-13,2013-05-18,29,1,29
SO57564,210,18397,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57565,213,663,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57565,210,663,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57566,218,211,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57566,213,211,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57566,210,211,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57567,218,503,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57567,213,503,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57567,205,503,2013-05-06,2013-05-13,2013-05-18,22,1,22
SO57567,260,503,2013-05-06,2013-05-13,2013-05-18,9,1,9
SO57568,213,2286,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57568,205,2286,2013-05-06,2013-05-13,2013-05-18,22,1,22
SO57568,201,2286,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57568,199,2286,2013-05-06,2013-05-13,2013-05-18,10,1,10
SO57568,207,2286,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57569,199,1804,2013-05-06,2013-05-13,2013-05-18,10,1,10
SO57569,201,1804,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57569,208,1804,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57569,254,1804,2013-05-06,2013-05-13,2013-05-18,50,1,50
SO57570,213,2015,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57570,218,2015,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57570,206,2015,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57571,213,2704,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57571,218,2704,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57571,208,2704,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57572,213,4499,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57572,218,4499,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57572,208,4499,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57572,252,4499,2013-05-06,2013-05-13,2013-05-18,50,1,50
SO57572,251,4499,2013-05-06,2013-05-13,2013-05-18,24,1,24
SO57573,206,601,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57574,285,9673,2013-05-06,2013-05-13,2013-05-18,1701,1,1701
SO57574,254,9673,2013-05-06,2013-05-13,2013-05-18,50,1,50
SO57575,284,6031,2013-05-06,2013-05-13,2013-05-18,1701,1,1701
SO57576,284,6040,2013-05-06,2013-05-13,2013-05-18,1701,1,1701
SO57576,208,6040,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57576,235,6040,2013-05-06,2013-05-13,2013-05-18,64,1,64
SO57577,228,5021,2013-05-06,2013-05-13,2013-05-18,565,1,565
SO57577,205,5021,2013-05-06,2013-05-13,2013-05-18,22,1,22
SO57577,260,5021,2013-05-06,2013-05-13,2013-05-18,9,1,9
SO57578,198,2251,2013-05-06,2013-05-13,2013-05-18,2320,1,2320
SO57579,195,2344,2013-05-06,2013-05-13,2013-05-18,2295,1,2295
SO57579,205,2344,2013-05-06,2013-05-13,2013-05-18,22,1,22
SO57579,210,2344,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57580,197,2415,2013-05-06,2013-05-13,2013-05-18,2320,1,2320
SO57581,292,11174,2013-05-06,2013-05-13,2013-05-18,540,1,540
SO57581,200,11174,2013-05-06,2013-05-13,2013-05-18,9,1,9
SO57581,201,11174,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57582,195,2002,2013-05-06,2013-05-13,2013-05-18,2295,1,2295
SO57582,213,2002,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57582,210,2002,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57583,193,1990,2013-05-06,2013-05-13,2013-05-18,2295,1,2295
SO57583,218,1990,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57583,213,1990,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57583,208,1990,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57584,261,8608,2013-05-06,2013-05-13,2013-05-18,2443,1,2443
SO57584,216,8608,2013-05-06,2013-05-13,2013-05-18,33,1,33
SO57585,196,1686,2013-05-06,2013-05-13,2013-05-18,2320,1,2320
SO57585,213,1686,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57585,218,1686,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57585,205,1686,2013-05-06,2013-05-13,2013-05-18,22,1,22
SO57585,208,1686,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57586,271,17871,2013-05-06,2013-05-13,2013-05-18,742,1,742
SO57586,200,17871,2013-05-06,2013-05-13,2013-05-18,9,1,9
SO57586,201,17871,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57587,277,985,2013-05-06,2013-05-13,2013-05-18,2384,1,2384
SO57587,200,985,2013-05-06,2013-05-13,2013-05-18,9,1,9
SO57587,201,985,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57587,210,985,2013-05-06,2013-05-13,2013-05-18,2,1,2
SO57588,281,14151,2013-05-06,2013-05-13,2013-05-18,2384,1,2384
SO57588,206,14151,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57589,292,11136,2013-05-06,2013-05-13,2013-05-18,540,1,540
SO57589,206,11136,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57590,295,11137,2013-05-06,2013-05-13,2013-05-18,540,1,540
SO57590,201,11137,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57590,200,11137,2013-05-06,2013-05-13,2013-05-18,9,1,9
SO57591,189,9172,2013-05-06,2013-05-13,2013-05-18,1120,1,1120
SO57591,206,9172,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57592,293,11607,2013-05-06,2013-05-13,2013-05-18,540,1,540
SO57592,201,11607,2013-05-06,2013-05-13,2013-05-18,5,1,5
SO57592,200,11607,2013-05-06,2013-05-13,2013-05-18,9,1,9
SO57592,208,11607,2013-05-06,2013-05-13,2013-05-18,35,1,35
SO57593,191,12575,2013-05-07,2013-05-14,2013-05-19,1120,1,1120
SO57593,208,12575,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57594,192,13361,2013-05-07,2013-05-14,2013-05-19,1120,1,1120
SO57594,260,13361,2013-05-07,2013-05-14,2013-05-19,9,1,9
SO57594,256,13361,2013-05-07,2013-05-14,2013-05-19,54,1,54
SO57595,197,3720,2013-05-07,2013-05-14,2013-05-19,2320,1,2320
SO57595,237,3720,2013-05-07,2013-05-14,2013-05-19,64,1,64
SO57595,205,3720,2013-05-07,2013-05-14,2013-05-19,22,1,22
SO57596,201,11945,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57596,207,11945,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57596,250,11945,2013-05-07,2013-05-14,2013-05-19,24,1,24
SO57597,185,11406,2013-05-07,2013-05-14,2013-05-19,70,1,70
SO57597,256,11406,2013-05-07,2013-05-14,2013-05-19,54,1,54
SO57598,199,750,2013-05-07,2013-05-14,2013-05-19,10,1,10
SO57598,201,750,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57599,291,5432,2013-05-07,2013-05-14,2013-05-19,2443,1,2443
SO57599,202,5432,2013-05-07,2013-05-14,2013-05-19,120,1,120
SO57599,250,5432,2013-05-07,2013-05-14,2013-05-19,24,1,24
SO57600,233,4661,2013-05-07,2013-05-14,2013-05-19,769,1,769
SO57600,212,4661,2013-05-07,2013-05-14,2013-05-19,30,1,30
SO57600,218,4661,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57600,208,4661,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57601,220,2475,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57601,217,2475,2013-05-07,2013-05-14,2013-05-19,29,1,29
SO57601,207,2475,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57602,211,14208,2013-05-07,2013-05-14,2013-05-19,25,1,25
SO57602,218,14208,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57602,205,14208,2013-05-07,2013-05-14,2013-05-19,22,1,22
SO57602,208,14208,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57603,212,12172,2013-05-07,2013-05-14,2013-05-19,30,1,30
SO57603,218,12172,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57603,207,12172,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57603,256,12172,2013-05-07,2013-05-14,2013-05-19,54,1,54
SO57604,199,11072,2013-05-07,2013-05-14,2013-05-19,10,1,10
SO57604,201,11072,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57604,252,11072,2013-05-07,2013-05-14,2013-05-19,50,1,50
SO57604,260,11072,2013-05-07,2013-05-14,2013-05-19,9,1,9
SO57605,212,11548,2013-05-07,2013-05-14,2013-05-19,30,1,30
SO57605,218,11548,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57605,210,11548,2013-05-07,2013-05-14,2013-05-19,2,1,2
SO57606,199,12281,2013-05-07,2013-05-14,2013-05-19,10,1,10
SO57606,201,12281,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57607,199,10790,2013-05-07,2013-05-14,2013-05-19,10,1,10
SO57607,201,10790,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57608,199,10457,2013-05-07,2013-05-14,2013-05-19,10,1,10
SO57608,201,10457,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57608,206,10457,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57608,256,10457,2013-05-07,2013-05-14,2013-05-19,54,1,54
SO57609,184,503,2013-05-07,2013-05-14,2013-05-19,70,1,70
SO57610,185,18038,2013-05-07,2013-05-14,2013-05-19,70,1,70
SO57611,201,6275,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57611,260,6275,2013-05-07,2013-05-14,2013-05-19,9,1,9
SO57612,218,4885,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57612,208,4885,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57613,211,6711,2013-05-07,2013-05-14,2013-05-19,25,1,25
SO57613,218,6711,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57613,206,6711,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57614,205,3114,2013-05-07,2013-05-14,2013-05-19,22,1,22
SO57615,205,2892,2013-05-07,2013-05-14,2013-05-19,22,1,22
SO57615,236,2892,2013-05-07,2013-05-14,2013-05-19,64,1,64
SO57616,184,17496,2013-05-07,2013-05-14,2013-05-19,70,1,70
SO57616,254,17496,2013-05-07,2013-05-14,2013-05-19,50,1,50
SO57617,215,11799,2013-05-07,2013-05-14,2013-05-19,25,1,25
SO57618,220,1810,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57618,207,1810,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57619,213,182,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57619,210,182,2013-05-07,2013-05-14,2013-05-19,2,1,2
SO57620,218,314,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57620,213,314,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57620,210,314,2013-05-07,2013-05-14,2013-05-19,2,1,2
SO57621,218,1198,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57621,213,1198,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57622,199,1558,2013-05-07,2013-05-14,2013-05-19,10,1,10
SO57622,201,1558,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57622,206,1558,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57623,231,3286,2013-05-07,2013-05-14,2013-05-19,769,1,769
SO57623,206,3286,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57624,193,2909,2013-05-07,2013-05-14,2013-05-19,2295,1,2295
SO57625,291,8949,2013-05-07,2013-05-14,2013-05-19,2443,1,2443
SO57626,280,18309,2013-05-07,2013-05-14,2013-05-19,2384,1,2384
SO57626,258,18309,2013-05-07,2013-05-14,2013-05-19,54,1,54
SO57627,193,2076,2013-05-07,2013-05-14,2013-05-19,2295,1,2295
SO57628,294,11105,2013-05-07,2013-05-14,2013-05-19,540,1,540
SO57628,201,11105,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57628,200,11105,2013-05-07,2013-05-14,2013-05-19,9,1,9
SO57629,292,11116,2013-05-07,2013-05-14,2013-05-19,540,1,540
SO57629,206,11116,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57629,252,11116,2013-05-07,2013-05-14,2013-05-19,50,1,50
SO57630,189,9010,2013-05-07,2013-05-14,2013-05-19,1120,1,1120
SO57630,215,9010,2013-05-07,2013-05-14,2013-05-19,25,1,25
SO57630,219,9010,2013-05-07,2013-05-14,2013-05-19,4,1,4
SO57630,206,9010,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57631,276,17378,2013-05-07,2013-05-14,2013-05-19,2384,1,2384
SO57631,201,17378,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57631,200,17378,2013-05-07,2013-05-14,2013-05-19,9,1,9
SO57631,207,17378,2013-05-07,2013-05-14,2013-05-19,35,1,35
SO57632,280,2252,2013-05-07,2013-05-14,2013-05-19,2384,1,2384
SO57632,217,2252,2013-05-07,2013-05-14,2013-05-19,29,1,29
SO57632,220,2252,2013-05-07,2013-05-14,2013-05-19,5,1,5
SO57632,209,2252,2013-05-07,2013-05-14,2013-05-19,55,1,55
SO57633,186,1344,2013-05-07,2013-05-14,2013-05-19,9,1,9
SO57633,273,1344,2013-05-07,2013-05-14,2013-05-19,1215,1,1215
SO57634,200,263,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57634,201,263,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57635,211,2004,2013-05-08,2013-05-15,2013-05-20,25,1,25
SO57635,218,2004,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57635,207,2004,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57636,228,11634,2013-05-08,2013-05-15,2013-05-20,565,1,565
SO57637,202,2016,2013-05-08,2013-05-15,2013-05-20,120,1,120
SO57638,219,44,2013-05-08,2013-05-15,2013-05-20,4,1,4
SO57638,260,44,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57639,220,20,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57639,210,20,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57640,220,17021,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57640,208,17021,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57641,214,15545,2013-05-08,2013-05-15,2013-05-20,21,1,21
SO57642,219,17573,2013-05-08,2013-05-15,2013-05-20,4,1,4
SO57642,215,17573,2013-05-08,2013-05-15,2013-05-20,25,1,25
SO57642,210,17573,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57643,217,224,2013-05-08,2013-05-15,2013-05-20,29,1,29
SO57644,212,661,2013-05-08,2013-05-15,2013-05-20,30,1,30
SO57644,218,661,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57644,210,661,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57645,212,6510,2013-05-08,2013-05-15,2013-05-20,30,1,30
SO57645,218,6510,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57645,210,6510,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57646,212,6687,2013-05-08,2013-05-15,2013-05-20,30,1,30
SO57646,210,6687,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57647,199,4865,2013-05-08,2013-05-15,2013-05-20,10,1,10
SO57648,199,9370,2013-05-08,2013-05-15,2013-05-20,10,1,10
SO57648,201,9370,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57648,254,9370,2013-05-08,2013-05-15,2013-05-20,50,1,50
SO57649,201,9371,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57649,199,9371,2013-05-08,2013-05-15,2013-05-20,10,1,10
SO57649,207,9371,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57650,201,6408,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57650,253,6408,2013-05-08,2013-05-15,2013-05-20,50,1,50
SO57651,184,7878,2013-05-08,2013-05-15,2013-05-20,70,1,70
SO57652,201,6391,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57652,208,6391,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57653,201,2186,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57654,205,2653,2013-05-08,2013-05-15,2013-05-20,22,1,22
SO57654,186,2653,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57655,219,13695,2013-05-08,2013-05-15,2013-05-20,4,1,4
SO57655,258,13695,2013-05-08,2013-05-15,2013-05-20,54,1,54
SO57656,219,12447,2013-05-08,2013-05-15,2013-05-20,4,1,4
SO57656,210,12447,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57657,219,14471,2013-05-08,2013-05-15,2013-05-20,4,1,4
SO57657,203,14471,2013-05-08,2013-05-15,2013-05-20,159,1,159
SO57658,220,4613,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57659,218,224,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57659,213,224,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57660,205,2217,2013-05-08,2013-05-15,2013-05-20,22,1,22
SO57660,254,2217,2013-05-08,2013-05-15,2013-05-20,50,1,50
SO57660,251,2217,2013-05-08,2013-05-15,2013-05-20,24,1,24
SO57661,207,556,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57662,205,2099,2013-05-08,2013-05-15,2013-05-20,22,1,22
SO57662,255,2099,2013-05-08,2013-05-15,2013-05-20,50,1,50
SO57663,208,555,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57664,261,9387,2013-05-08,2013-05-15,2013-05-20,2443,1,2443
SO57664,216,9387,2013-05-08,2013-05-15,2013-05-20,33,1,33
SO57664,219,9387,2013-05-08,2013-05-15,2013-05-20,4,1,4
SO57664,210,9387,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57665,287,5978,2013-05-08,2013-05-15,2013-05-20,1701,1,1701
SO57665,200,5978,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57666,287,6012,2013-05-08,2013-05-15,2013-05-20,1701,1,1701
SO57666,252,6012,2013-05-08,2013-05-15,2013-05-20,50,1,50
SO57667,193,1082,2013-05-08,2013-05-15,2013-05-20,2295,1,2295
SO57667,205,1082,2013-05-08,2013-05-15,2013-05-20,22,1,22
SO57667,253,1082,2013-05-08,2013-05-15,2013-05-20,50,1,50
SO57668,198,1091,2013-05-08,2013-05-15,2013-05-20,2320,1,2320
SO57668,205,1091,2013-05-08,2013-05-15,2013-05-20,22,1,22
SO57668,260,1091,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57669,194,3282,2013-05-08,2013-05-15,2013-05-20,2295,1,2295
SO57669,205,3282,2013-05-08,2013-05-15,2013-05-20,22,1,22
SO57669,187,3282,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57670,195,2352,2013-05-08,2013-05-15,2013-05-20,2295,1,2295
SO57671,271,15903,2013-05-08,2013-05-15,2013-05-20,742,1,742
SO57671,208,15903,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57672,268,15854,2013-05-08,2013-05-15,2013-05-20,742,1,742
SO57672,260,15854,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57672,206,15854,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57673,274,241,2013-05-08,2013-05-15,2013-05-20,1215,1,1215
SO57673,200,241,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57673,201,241,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57673,187,241,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57674,290,8794,2013-05-08,2013-05-15,2013-05-20,2443,1,2443
SO57674,208,8794,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57675,198,919,2013-05-08,2013-05-15,2013-05-20,2320,1,2320
SO57675,205,919,2013-05-08,2013-05-15,2013-05-20,22,1,22
SO57675,201,919,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57675,199,919,2013-05-08,2013-05-15,2013-05-20,10,1,10
SO57675,209,919,2013-05-08,2013-05-15,2013-05-20,55,1,55
SO57676,197,2081,2013-05-08,2013-05-15,2013-05-20,2320,1,2320
SO57676,213,2081,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57676,218,2081,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57676,210,2081,2013-05-08,2013-05-15,2013-05-20,2,1,2
SO57677,261,8629,2013-05-08,2013-05-15,2013-05-20,2443,1,2443
SO57677,200,8629,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57677,201,8629,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57678,265,17855,2013-05-08,2013-05-15,2013-05-20,742,1,742
SO57678,207,17855,2013-05-08,2013-05-15,2013-05-20,35,1,35
SO57679,279,980,2013-05-08,2013-05-15,2013-05-20,2384,1,2384
SO57679,201,980,2013-05-08,2013-05-15,2013-05-20,5,1,5
SO57679,200,980,2013-05-08,2013-05-15,2013-05-20,9,1,9
SO57679,235,980,2013-05-08,2013-05-15,2013-05-20,64,1,64
SO57680,293,11095,2013-05-08,2013-05-15,2013-05-20,540,1,540
